id,sex,dob,dod,remove.date,mother,father,behavioual.mother,group.at.birth,birth.season,group.at.death,yob,yod
2R4,M,2013-09-10,NA,NA,20S,13I,20S,HH,2014,NA,2013,NA
0S7,M,2013-10-01,NA,NA,32S,12Z,32S,F,2014,NA,2013,NA
9R9,F,2013-09-01,NA,2015-11-03,78I,12O,78I,V,2014,NA,2013,NA
5Q6,F,2013-08-13,NA,NA,15O,11Z,15O,R,2014,NA,2013,NA
4R1,F,2013-09-10,NA,NA,97R,11Z,97R,S,2014,NA,2013,NA
2Q3,F,2013-10-11,NA,2014-12-04,55J,11Z,55J,KK,2014,NA,2013,NA
7Q4,F,2013-10-22,NA,NA,1B4,11Z,1B4,S,2014,NA,2013,NA
2R3,M,2013-10-30,NA,NA,36D,11Z,36D,S,2014,NA,2013,NA
5R3,F,2013-11-03,NA,NA,9C7,11Z,9C7,S,2014,NA,2013,NA
7Q9,M,2013-09-27,NA,NA,2B1,10R,2B1,S,2014,NA,2013,NA
I144F5,M,2013-08-23,2014-03-24,NA,4F5,0E8,4F5,R,2014,R,2013,2014
4Q7,F,2013-09-19,NA,NA,76L,0E8,76L,R,2014,NA,2013,NA
I1457T,M,2013-10-16,2014-09-30,NA,57T,0E8,57T,S,2014,S,2013,2014
9Q9,F,2013-08-16,NA,NA,8H1,0E3,8H1,MM,2014,NA,2013,NA
8Q3,F,2013-08-27,NA,NA,82V,0C9,82V,S,2014,NA,2013,NA
4R3,M,2013-08-16,NA,NA,74T,0C7,74T,KK,2014,NA,2013,NA
9Q3,F,2013-07-03,NA,2014-12-12,28G,0B8,28G,MM,2014,NA,2013,NA
5R7,F,2013-08-16,NA,2014-12-09,82L,0B8,82L,F,2014,NA,2013,NA
6Q8,F,2013-08-21,NA,2015-12-09,6C0,0B8,6C0,F,2014,NA,2013,NA
1S9,F,2013-09-06,NA,NA,50I,0B8,50I,F,2014,NA,2013,NA
7R6,M,2013-10-04,NA,NA,44J,0B8,44J,F,2014,NA,2013,NA
9Q4,M,2013-10-21,NA,NA,64D,0B8,64D,F,2014,NA,2013,NA
6Q7,M,2013-10-25,NA,2014-12-04,82A,0B8,82A,F,2014,NA,2013,NA
1R4,F,2013-07-21,NA,2014-12-02,36O,07D,36O,HH,2014,NA,2013,NA
3S0,F,2013-07-11,NA,NA,2H3,04Z,2H3,F,2014,NA,2013,NA
7R5,F,2013-07-25,NA,2015-11-10,9H7,04I,9H7,F,2014,NA,2013,NA
0R5,M,2013-09-06,NA,NA,60P,04I,60P,F,2014,NA,2013,NA
6R1,M,2013-08-19,NA,NA,43F,7B2,43F,F,2014,NA,2013,NA
1R9,M,2013-08-18,NA,NA,4H1,02R,4H1,R,2014,NA,2013,NA
I143J4,F,2013-09-07,2014-03-10,NA,3J4,02R,3J4,S,2014,S,2013,2014
4Q3,F,2013-09-22,NA,NA,96A,02R,96A,R,2014,NA,2013,NA
6Q2,F,2013-08-17,NA,NA,43J,7B2,43J,F,2014,NA,2013,NA
2S2,F,2013-08-20,NA,NA,91V,01K,91V,R,2014,NA,2013,NA
7R2,F,2013-09-19,NA,2014-12-10,33V,01K,33V,R,2014,NA,2013,NA
I141E7,M,2013-07-18,2013-08-06,NA,NA,NA,1E7,R,2014,R,2013,2013
I147F9,F,2013-07-18,2013-10-23,NA,NA,NA,7F9,R,2014,R,2013,2013
I1478T-B,F,2013-07-21,2013-07-22,NA,NA,NA,78T,OO,2014,OO,2013,2013
I144F1,M,2013-07-28,2013-10-14,NA,NA,NA,4F1,KK,2014,KK,2013,2013
I146C3,F,2013-07-29,2014-09-30,NA,NA,NA,6C3,MM,2014,MM,2013,2014
I141G2,F,2013-07-31,2014-07-23,NA,NA,NA,1G2,V,2014,V,2013,2014
I1492D,F,2013-08-03,2014-09-30,NA,NA,NA,92D,F,2014,F,2013,2014
I140B5,M,2013-08-08,2013-08-08,NA,NA,NA,0B5,R,2014,R,2013,2013
I142I3,F,2013-08-09,2013-10-09,NA,NA,NA,2I3,V,2014,V,2013,2013
I149G3,M,2013-08-09,2014-09-30,NA,NA,NA,9G3,F,2014,MM,2013,2014
I1403Z,U,2013-08-13,2013-08-21,NA,NA,NA,03Z,HH,2014,HH,2013,2013
I1474S,F,2013-08-13,2013-09-13,NA,NA,NA,74S,F,2014,F,2013,2013
I1462R,M,2013-08-14,2013-08-14,NA,NA,NA,62R,KK,2014,KK,2013,2013
I144C1,F,2013-08-15,2013-09-23,NA,NA,NA,4C1,F,2014,F,2013,2013
I149D8,M,2013-08-18,2014-09-30,NA,NA,NA,9D8,F,2014,F,2013,2014
I146D4,M,2013-08-19,2013-11-20,NA,NA,NA,6D4,KK,2014,KK,2013,2013
I147D8,F,2013-08-21,2013-11-01,NA,NA,NA,7D8,F,2014,F,2013,2013
I141K1,F,2013-08-21,2014-09-30,NA,NA,NA,1K1,V,2014,V,2013,2014
I148J0,F,2013-08-21,2014-09-30,NA,NA,NA,8J0,MM,2014,MM,2013,2014
I148J8,U,2013-08-23,2013-08-24,NA,NA,NA,8J8,F,2014,F,2013,2013
I143C3,F,2013-08-24,2014-09-30,NA,NA,NA,3C3,F,2014,MM,2013,2014
I1483Z,F,2013-08-29,2014-09-30,NA,NA,NA,83Z,KK,2014,KK,2013,2014
I1445Z,M,2013-09-01,2014-02-20,NA,NA,NA,45Z,V,2014,V,2013,2014
I1486Z,F,2013-09-07,2013-10-10,NA,NA,NA,86Z,KK,2014,KK,2013,2013
I148C7,M,2013-09-07,2013-11-14,NA,NA,NA,8C7,R,2014,R,2013,2013
I149I6,F,2013-09-07,2014-09-30,NA,NA,NA,9I6,F,2014,F,2013,2014
I1493T,F,2013-09-08,2013-09-10,NA,NA,NA,93T,V,2014,V,2013,2013
I141G0,F,2013-09-08,2014-05-14,NA,NA,NA,1G0,V,2014,V,2013,2014
I148H8,F,2013-09-09,2013-11-08,NA,NA,NA,8H8,F,2014,F,2013,2013
I140G3,M,2013-09-09,2014-04-07,NA,NA,NA,0G3,HH,2014,HH,2013,2014
I148B0,F,2013-09-09,2014-09-30,NA,NA,NA,8B0,F,2014,F,2013,2014
I147F0,M,2013-09-15,2013-11-20,NA,NA,NA,7F0,KK,2014,KK,2013,2013
I1401R,M,2013-09-16,2013-10-01,NA,NA,NA,01R,V,2014,V,2013,2013
I1421H,F,2013-09-23,2013-10-04,NA,NA,NA,21H,KK,2014,KK,2013,2013
I149J5,U,2013-09-24,2013-09-26,NA,NA,NA,9J5,R,2014,R,2013,2013
I142B4,F,2013-09-24,2014-09-30,NA,NA,NA,2B4,S,2014,S,2013,2014
I140F6,F,2013-09-29,2014-09-30,NA,NA,NA,0F6,R,2014,R,2013,2014
I146A3,M,2013-10-02,2014-09-30,NA,NA,NA,6A3,R,2014,R,2013,2014
I1431L,F,2013-10-03,2014-09-30,NA,NA,NA,31L,V,2014,V,2013,2014
I141C5,M,2013-10-07,2013-10-07,NA,NA,NA,1C5,KK,2014,KK,2013,2013
I1421N,M,2013-10-11,2014-09-30,NA,NA,NA,21N,HH,2014,HH,2013,2014
I141F4,M,2013-10-16,2014-09-30,NA,NA,NA,1F4,R,2014,R,2013,2014
I1453E,F,2013-11-03,2013-11-05,NA,NA,NA,53E,KK,2014,KK,2013,2013
I1417C,F,2013-11-24,2013-11-29,NA,NA,NA,17C,F,2014,F,2013,2013
I133H0,F,2012-09-22,2012-10-25,NA,3H0,X80,3H0,V,2013,V,2012,2012
9P9,F,2012-09-03,2014-08-29,NA,3F6,X58,3F6,R,2013,R,2012,2014
7P7,F,2012-09-11,NA,2014-02-06,64P,9D1,64P,F,2013,NA,2012,NA
6P3,M,2012-09-14,NA,NA,03J,9D1,03J,F,2013,NA,2012,NA
3P1,M,2012-10-01,NA,2014-02-12,80S,9A9,80S,HH,2013,NA,2012,NA
I13V72,M,2012-09-12,2012-09-13,NA,V72,9A2,V72,HH,2013,HH,2012,2012
5P3,M,2012-10-24,NA,2014-10-22,70T,99V,70T,S,2013,NA,2012,NA
4O6,M,2012-09-05,NA,NA,13H,98K,13H,V,2013,NA,2012,NA
3O4,F,2012-08-05,NA,2015-10-22,49V,97Z,49V,KK,2013,NA,2012,NA
8O3,F,2012-08-23,NA,2015-11-06,3F5,97Z,3F5,KK,2013,NA,2012,NA
5P5,F,2012-09-11,NA,2015-12-01,60R,97Z,60R,KK,2013,NA,2012,NA
1O7,F,2012-10-08,NA,NA,21H,97Z,21H,KK,2013,NA,2012,NA
0O5,F,2012-09-17,NA,2014-02-14,45Z,97V,45Z,V,2013,NA,2012,NA
9P2,F,2012-09-23,NA,2014-02-13,30J,97V,30J,V,2013,NA,2012,NA
I137C4,F,2012-09-24,2012-09-25,NA,7C4,97V,7C4,V,2013,V,2012,2012
4O9,F,2012-10-01,NA,2014-01-30,98J,97V,98J,V,2013,NA,2012,NA
8P9,F,2012-09-08,NA,NA,59A,96B,59A,F,2013,NA,2012,NA
3O2,F,2012-08-21,NA,NA,3H4,94Z,3H4,R,2013,NA,2012,NA
2P2,M,2012-08-25,NA,2014-10-24,33V,94Z,33V,R,2013,NA,2012,NA
7P3,F,2012-08-27,NA,NA,6B0,94Z,6B0,R,2013,NA,2012,NA
1O8,M,2012-08-29,2013-12-05,NA,60V,94Z,60V,R,2013,R,2012,2013
8O5,M,2012-09-05,NA,NA,76L,94Z,76L,R,2013,NA,2012,NA
0P2,F,2012-09-11,NA,NA,77V,94Z,77V,R,2013,NA,2012,NA
2O9,F,2012-09-13,2013-12-05,NA,96A,94Z,96A,R,2013,R,2012,2013
3O0,F,2012-09-24,NA,NA,77D,94Z,77D,R,2013,NA,2012,NA
8P0,F,2012-09-13,NA,2014-10-22,55V,94H,55V,F,2013,NA,2012,NA
7O5,M,2012-09-09,NA,2014-02-12,85T,91P,85T,V,2013,NA,2012,NA
I131G2,F,2012-10-01,2012-10-02,NA,1G2,8D3,1G2,V,2013,V,2012,2012
9P3,F,2012-10-12,NA,NA,2G2,8D3,2G2,V,2013,NA,2012,NA
5O8,M,2012-08-21,NA,2014-01-28,9A4,8C9,9A4,OO,2013,NA,2012,NA
9O8,M,2012-09-02,NA,NA,3B1,8C0,3B1,R,2013,NA,2012,NA
6O2,F,2012-09-13,NA,NA,62V,8C0,62V,F,2013,NA,2012,NA
9P4,M,2012-09-12,NA,2014-01-23,2C0,8B5,2C0,HH,2013,NA,2012,NA
5P8,M,2012-09-07,NA,NA,2C8,8A9,2C8,R,2013,NA,2012,NA
5O3,M,2012-08-31,NA,2014-02-11,4C2,8A7,4C2,F,2013,NA,2012,NA
6O4,F,2012-10-08,NA,2014-11-07,63V,8A7,63V,F,2013,NA,2012,NA
0O2,F,2012-10-11,NA,2014-01-28,79Z,8A7,79Z,F,2013,NA,2012,NA
5P2,M,2012-06-13,NA,NA,3D1,88V,3D1,S,2013,NA,2012,NA
7O1,M,2012-08-16,NA,NA,38Z,88V,38Z,S,2013,NA,2012,NA
6O9,F,2012-09-06,NA,NA,2B4,88V,2B4,S,2013,NA,2012,NA
0P7,M,2012-09-25,NA,NA,36D,88V,36D,S,2013,NA,2012,NA
4P8,M,2012-10-03,NA,NA,74K,88V,74K,S,2013,NA,2012,NA
9O4,F,2012-08-05,NA,NA,3F4,84E,3F4,R,2013,NA,2012,NA
0Q1,M,2012-10-22,NA,2014-02-13,48V,80B,48V,HH,2013,NA,2012,NA
3P8,F,2012-08-19,NA,2015-11-17,8E8,7D7,8E8,F,2013,NA,2012,NA
2P4,F,2012-08-13,NA,2014-02-11,1E0,7B3,1E0,MM,2013,NA,2012,NA
1Q6,F,2012-09-02,NA,2014-10-31,2C7,7B3,2C7,HH,2013,NA,2012,NA
2O0,M,2012-09-27,NA,NA,1C7,7B3,1C7,KK,2013,NA,2012,NA
1P2,M,2012-09-11,NA,NA,55J,7A2,55J,KK,2013,NA,2012,NA
0Q8,F,2012-09-21,NA,2014-10-30,8E2,76Z,8E2,HH,2013,NA,2012,NA
0Q3,F,2012-09-24,NA,2014-02-12,73C,76Z,73C,HH,2013,NA,2012,NA
9P5,F,2012-08-06,NA,NA,6B4,73Z,6B4,HH,2013,NA,2012,NA
3P7,F,2012-08-15,NA,NA,62S,73Z,62S,HH,2013,NA,2012,NA
5O1,M,2012-09-03,NA,2014-02-14,53Z,73V,53Z,V,2013,NA,2012,NA
9P1,F,2012-09-18,NA,2014-02-07,78I,73V,78I,V,2013,NA,2012,NA
2P7,F,2012-08-07,NA,NA,88N,72T,88N,S,2013,NA,2012,NA
1O2,M,2012-08-09,NA,2014-10-22,1C5,72T,1C5,KK,2013,NA,2012,NA
4P5,F,2012-08-29,NA,2015-10-27,9C7,72T,9C7,S,2013,NA,2012,NA
1P3,M,2012-09-05,NA,NA,82Z,72T,82Z,S,2013,NA,2012,NA
6O8,M,2012-09-14,2014-01-09,NA,2D4,72T,2D4,S,2013,S,2012,2014
2P8,M,2012-09-29,NA,NA,7A9,72T,7A9,S,2013,NA,2012,NA
9O6,F,2012-10-21,NA,2015-10-21,4H3,72T,4H3,S,2013,NA,2012,NA
2P5,M,2012-09-04,NA,NA,1E6,6C9,1E6,R,2013,NA,2012,NA
8P7,M,2012-09-15,NA,NA,3A7,6C9,3A7,R,2013,NA,2012,NA
3P5,M,2012-10-05,NA,NA,3F7,6B8,3F7,KK,2013,NA,2012,NA
3P9,M,2012-09-04,NA,NA,74S,6B2,74S,F,2013,NA,2012,NA
4P6,F,2012-10-08,NA,NA,44V,6A9,44V,KK,2013,NA,2012,NA
5O5,M,2012-09-01,NA,NA,61J,6A8,61J,F,2013,NA,2012,NA
0O8,M,2012-09-06,NA,2014-01-28,9D8,6A8,9D8,F,2013,NA,2012,NA
5O4,F,2012-09-11,NA,2014-02-14,2A8,6A8,2A8,F,2013,NA,2012,NA
8P8,F,2012-09-24,NA,NA,5C0,6A8,5C0,F,2013,NA,2012,NA
0P1,M,2012-10-02,NA,2014-01-22,53E,6A1,53E,KK,2013,NA,2012,NA
3O7,M,2012-09-23,NA,NA,0B6,69I,0B6,KK,2013,NA,2012,NA
1O5,M,2012-10-02,NA,2014-10-23,51V,69I,51V,KK,2013,NA,2012,NA
I136C3,F,2012-09-09,2012-09-10,NA,6C3,67Z,6C3,OO,2013,OO,2012,2012
5P7,F,2012-09-14,NA,2015-10-28,0C6,67Z,0C6,F,2013,NA,2012,NA
I1329Z,M,2012-09-15,2012-09-19,NA,29Z,67Z,29Z,OO,2013,OO,2012,2012
0O6,M,2012-09-30,NA,NA,82A,67Z,82A,F,2013,NA,2012,NA
7P1,F,2012-10-01,NA,NA,9D4,67Z,9D4,F,2013,NA,2012,NA
9P8,F,2012-10-02,NA,2014-02-06,2E9,64S,2E9,HH,2013,NA,2012,NA
0Q2,M,2012-10-09,NA,2014-10-21,94S,64S,94S,HH,2013,NA,2012,NA
1Q5,F,2012-08-30,NA,2015-12-04,9C1,61R,9C1,V,2013,NA,2012,NA
7O9,F,2012-09-02,NA,2014-02-12,81E,61R,81E,V,2013,NA,2012,NA
5O2,M,2012-09-07,NA,2014-01-24,00V,61R,00V,V,2013,NA,2012,NA
1O0,M,2012-09-21,NA,2014-02-07,2E4,61R,2E4,V,2013,NA,2012,NA
5O0,F,2012-09-21,NA,NA,31L,61R,31L,V,2013,NA,2012,NA
8O0,M,2012-10-15,NA,2014-10-23,13B,61R,13B,V,2013,NA,2012,NA
I137D8,F,2012-08-29,2012-12-14,NA,7D8,60T,7D8,F,2013,F,2012,2012
5O7,M,2012-09-10,NA,2014-02-13,0G5,60T,0G5,F,2013,NA,2012,NA
2P9,M,2012-10-13,NA,NA,42L,60T,42L,F,2013,NA,2012,NA
1P9,F,2012-09-03,NA,2015-11-06,4H0,60E,4H0,R,2013,NA,2012,NA
9O3,F,2012-08-05,NA,2015-10-21,7F7,5B2,7F7,R,2013,NA,2012,NA
3O1,F,2012-08-17,NA,2014-10-30,0B5,5B2,0B5,R,2013,NA,2012,NA
3O8,M,2012-09-08,NA,2014-10-30,0A2,5B2,0A2,R,2013,NA,2012,NA
3O5,F,2012-10-01,2013-12-16,NA,5C4,5B2,5C4,R,2013,R,2012,2013
1P6,F,2012-10-02,NA,2015-11-10,4E0,5B2,4E0,R,2013,NA,2012,NA
2P0,F,2012-10-21,NA,NA,4D5,5B2,4D5,R,2013,NA,2012,NA
8O6,M,2012-10-27,NA,NA,91A,5B2,91A,R,2013,NA,2012,NA
I13Z82,M,2012-05-10,2012-09-10,NA,Z82,53N,Z82,S,2013,S,2012,2012
I13V78,F,2012-10-08,2012-10-29,NA,V78,53N,V78,KK,2013,KK,2012,2012
5P4,M,2012-11-26,NA,NA,9C5,53N,9C5,KK,2013,NA,2012,NA
0O4,M,2012-09-12,NA,NA,9E8,4C3,9E8,V,2013,NA,2012,NA
4O3,M,2012-10-01,NA,2014-01-30,5E8,4C3,5E8,V,2013,NA,2012,NA
4O8,M,2012-10-09,NA,2014-02-11,3D9,4C3,3D9,V,2013,NA,2012,NA
4O4,F,2012-11-04,NA,NA,1G1,4C3,1G1,V,2013,NA,2012,NA
0O9,M,2012-09-08,NA,NA,98T,49Z,98T,F,2013,NA,2012,NA
6O1,F,2012-09-21,NA,NA,50S,49Z,50S,F,2013,NA,2012,NA
0O1,M,2012-10-07,NA,NA,29B,49Z,29B,F,2013,NA,2012,NA
1Q2,F,2012-10-08,NA,2014-10-21,2A7,49Z,2A7,F,2013,NA,2012,NA
1O4,F,2012-08-05,NA,2014-11-07,0G2,48L,0G2,R,2013,NA,2012,NA
5P0,F,2012-09-03,NA,2015-10-21,5A1,48L,5A1,S,2013,NA,2012,NA
0P5,F,2012-09-29,NA,2015-10-27,97R,48L,97R,S,2013,NA,2012,NA
1O3,M,2012-09-02,2013-12-05,NA,91V,46N,91V,R,2013,R,2012,2013
8O7,M,2012-08-26,2013-12-10,NA,51T,44T,51T,R,2013,R,2012,2013
5P9,M,2012-09-06,NA,2014-11-03,8A5,44T,8A5,R,2013,NA,2012,NA
3P3,M,2012-09-14,NA,NA,7A8,44T,7A8,R,2013,NA,2012,NA
6O7,F,2012-10-27,NA,NA,25P,44T,25P,KK,2013,NA,2012,NA
9O5,M,2012-11-06,NA,NA,95V,44T,95V,R,2013,NA,2012,NA
2O3,M,2012-11-25,NA,2014-10-23,28I,44T,28I,R,2013,NA,2012,NA
4P3,F,2012-06-17,NA,NA,1B4,43V,1B4,S,2013,NA,2012,NA
5P1,F,2012-08-08,NA,NA,5H6,43V,5H6,S,2013,NA,2012,NA
4O1,M,2012-08-18,NA,2014-11-07,62R,43V,62R,KK,2013,NA,2012,NA
6O6,M,2012-09-03,NA,NA,3B8,43V,3B8,S,2013,NA,2012,NA
5O6,M,2012-09-13,NA,2014-10-22,34N,43P,34N,F,2013,NA,2012,NA
6P2,M,2012-11-04,NA,NA,57H,43P,57H,F,2013,NA,2012,NA
0Q5,F,2012-12-29,NA,NA,2C4,43P,2C4,KK,2013,NA,2012,NA
I137E3,M,2012-08-19,2012-10-12,NA,7E3,43N,7E3,HH,2013,HH,2012,2012
7P2,M,2012-09-07,NA,2014-02-06,77S,43N,77S,HH,2013,NA,2012,NA
0Q4,M,2012-10-01,NA,2014-10-21,55R,43N,55R,HH,2013,NA,2012,NA
8O8,M,2012-10-08,NA,2014-01-23,20S,43N,20S,HH,2013,NA,2012,NA
0Q9,M,2012-11-12,NA,2014-10-21,21N,43N,21N,HH,2013,NA,2012,NA
7O2,M,2012-09-12,NA,2014-02-12,2E1,42T,2E1,MM,2013,NA,2012,NA
6P5,M,2012-09-23,NA,NA,35N,41N,35N,OO,2013,NA,2012,NA
6O3,M,2012-10-09,NA,NA,68V,41N,68V,OO,2013,NA,2012,NA
1Q1,F,2012-10-15,NA,2014-11-13,87K,41N,87K,F,2013,NA,2012,NA
3O6,M,2012-09-07,NA,NA,48N,3E9,48N,R,2013,NA,2012,NA
2P3,F,2012-09-17,NA,2015-11-05,4B2,3E9,4B2,R,2013,NA,2012,NA
9P0,F,2012-09-06,2014-03-27,NA,7F2,3E1,7F2,R,2013,R,2012,2014
0P9,M,2012-08-25,NA,NA,54N,3A6,54N,R,2013,NA,2012,NA
7P0,M,2012-09-03,NA,NA,37P,3A6,37P,R,2013,NA,2012,NA
7P4,F,2012-09-07,NA,2015-10-27,26V,3A6,26V,R,2013,NA,2012,NA
0P0,M,2012-09-10,NA,NA,6A4,3A6,6A4,R,2013,NA,2012,NA
2P1,M,2012-09-25,NA,2014-10-21,87F,3A6,87F,R,2013,NA,2012,NA
7P6,M,2012-10-27,NA,2014-02-12,03Z,3A6,03Z,HH,2013,NA,2012,NA
6O5,M,2012-08-25,NA,NA,0I7,39L,0I7,S,2013,NA,2012,NA
9O2,M,2012-10-03,NA,2014-10-22,7F0,36T,7F0,KK,2013,NA,2012,NA
2O5,M,2012-09-08,2013-12-05,NA,2C3,36S,2C3,KK,2013,KK,2012,2013
4P9,F,2012-10-04,NA,NA,4A9,36S,4A9,S,2013,NA,2012,NA
8O2,F,2012-08-26,NA,2014-02-14,6C5,35V,6C5,MM,2013,NA,2012,NA
8P4,F,2012-09-08,NA,2014-11-03,4C1,35V,4C1,F,2013,NA,2012,NA
3P0,M,2012-09-10,NA,2014-01-23,0A9,35V,0A9,F,2013,NA,2012,NA
2P6,M,2012-10-21,NA,2014-01-24,60P,35V,60P,F,2013,NA,2012,NA
7P5,M,2013-02-10,NA,2014-01-23,16S,34P,16S,HH,2013,NA,2013,NA
7O0,F,2012-09-12,NA,2014-02-12,90P,33T,90P,MM,2013,NA,2012,NA
3O9,M,2012-09-28,NA,NA,6D8,31S,6D8,R,2013,NA,2012,NA
I13X83,M,2012-08-27,2012-08-29,NA,X83,30Z,X83,R,2013,R,2012,2012
0P3,F,2012-08-29,NA,NA,85V,30Z,85V,R,2013,NA,2012,NA
0P6,M,2012-09-15,NA,NA,4A5,30Z,4A5,R,2013,NA,2012,NA
0Q7,F,2012-09-14,NA,2014-02-14,3A9,30V,3A9,HH,2013,NA,2012,NA
3P4,M,2012-09-26,NA,NA,65Z,30V,65Z,HH,2013,NA,2012,NA
1P7,M,2012-10-02,NA,NA,2B1,30L,2B1,S,2013,NA,2012,NA
9P6,M,2012-09-16,NA,NA,7E0,2F8,7E0,HH,2013,NA,2012,NA
6P9,M,2012-08-24,NA,NA,6F2,2D7,6F2,F,2013,NA,2012,NA
8O1,M,2012-09-15,NA,2014-02-11,81I,2D7,81I,S,2013,NA,2012,NA
1Q8,M,2012-08-19,NA,NA,0B9,2C9,0B9,HH,2013,NA,2012,NA
1Q3,F,2012-09-27,NA,2014-11-13,39Z,2C9,39Z,HH,2013,NA,2012,NA
3P2,M,2012-10-10,NA,NA,2E8,2C9,2E8,HH,2013,NA,2012,NA
5P6,F,2012-10-11,NA,NA,5B6,2C9,5B6,HH,2013,NA,2012,NA
9O9,M,2012-08-24,NA,NA,5A0,2C6,5A0,S,2013,NA,2012,NA
0Q6,F,2012-09-30,NA,2015-11-12,7G6,2C6,7G6,S,2013,NA,2012,NA
4P2,F,2012-08-13,NA,2014-01-28,3E2,29V,3E2,F,2013,NA,2012,NA
9O7,F,2012-09-12,NA,2015-11-12,76J,27N,76J,KK,2013,NA,2012,NA
8O9,F,2012-08-14,NA,NA,4D8,27J,4D8,KK,2013,NA,2012,NA
1O9,F,2012-10-05,NA,NA,83Z,27J,83Z,KK,2013,NA,2012,NA
2O7,F,2012-05-31,NA,NA,6D4,26P,6D4,KK,2013,NA,2012,NA
5O9,F,2012-09-17,NA,2014-10-22,64D,25R,64D,F,2013,NA,2012,NA
8P1,M,2012-09-19,NA,2014-10-21,82L,25R,82L,F,2013,NA,2012,NA
1O1,M,2012-10-04,NA,2014-10-21,40L,25R,40L,F,2013,NA,2012,NA
0O0,M,2012-10-09,NA,2014-01-24,50I,25R,50I,F,2013,NA,2012,NA
2O8,F,2012-09-08,NA,2015-11-03,8A3,25L,8A3,R,2013,NA,2012,NA
6P0,M,2012-08-04,NA,NA,4H1,22O,4H1,R,2013,NA,2012,NA
I131E7,F,2012-09-03,2012-09-06,NA,1E7,22O,1E7,R,2013,R,2012,2012
8P6,M,2012-09-15,NA,NA,16Z,1E5,16Z,R,2013,NA,2012,NA
1Q7,F,2012-10-02,NA,NA,1G4,1D4,1G4,V,2013,NA,2012,NA
7O4,M,2012-09-07,NA,NA,5C6,1C6,5C6,V,2013,NA,2012,NA
1Q4,F,2012-09-09,NA,2014-02-14,90T,1C6,90T,V,2013,NA,2012,NA
4O5,M,2012-10-09,NA,NA,4C5,1C6,4C5,V,2013,NA,2012,NA
7O8,M,2012-12-01,NA,2014-10-23,51Z,1C6,51Z,V,2013,NA,2012,NA
1P8,M,2012-08-13,NA,2014-02-12,0C8,1C2,0C8,MM,2013,NA,2012,NA
4P0,M,2012-09-18,NA,2014-02-11,34Z,1C2,34Z,MM,2013,NA,2012,NA
7P9,F,2012-09-22,NA,NA,52P,1B1,52P,NN,2013,NA,2012,NA
2O4,M,2012-06-26,NA,NA,2F2,1A6,2F2,KK,2013,NA,2012,NA
8O4,M,2012-07-30,NA,2014-10-28,1F4,1A6,1F4,R,2013,NA,2012,NA
2O1,M,2012-09-03,NA,NA,09Z,1A6,09Z,R,2013,NA,2012,NA
6P6,F,2012-09-17,2015-03-11,NA,14Z,1A6,14Z,R,2013,R,2012,2015
1O6,F,2012-10-14,NA,NA,07L,1A6,07L,R,2013,NA,2012,NA
4O2,M,2012-09-09,NA,2014-10-31,52Z,1A0,52Z,V,2013,NA,2012,NA
4O7,M,2012-09-24,NA,2014-01-30,47Z,1A0,47Z,V,2013,NA,2012,NA
0O3,F,2012-10-16,NA,2014-02-14,1B0,1A0,1B0,V,2013,NA,2012,NA
9O0,M,2012-10-21,NA,NA,81B,19T,81B,HH,2013,NA,2012,NA
8P5,M,2012-09-13,NA,2014-01-30,4C9,18I,4C9,V,2013,NA,2012,NA
7O6,F,2012-09-19,NA,2015-12-02,0F0,17T,0F0,V,2013,NA,2012,NA
2O6,F,2012-10-03,NA,2014-10-23,0F6,17K,0F6,R,2013,NA,2012,NA
1P4,F,2012-08-13,NA,NA,1E2,16R,1E2,KK,2013,NA,2012,NA
0Q0,F,2012-09-08,NA,2014-10-30,86Z,16R,86Z,KK,2013,NA,2012,NA
3O3,M,2012-09-18,NA,NA,93O,16R,93O,KK,2013,NA,2012,NA
7O3,F,2012-10-09,NA,NA,24V,16R,24V,KK,2013,NA,2012,NA
0P4,F,2012-10-27,NA,2014-10-23,6C2,16R,6C2,KK,2013,NA,2012,NA
1P5,M,2012-08-21,NA,NA,74T,12Z,74T,KK,2013,NA,2012,NA
6O0,F,2012-09-28,NA,NA,73B,12Z,73B,F,2013,NA,2012,NA
6P8,M,2012-10-13,NA,NA,1A3,12Z,1A3,F,2013,NA,2012,NA
8P2,F,2012-10-17,NA,2014-11-07,0A4,12Z,0A4,F,2013,NA,2012,NA
7O7,M,2012-10-15,NA,2014-10-31,15E,12E,15E,V,2013,NA,2012,NA
3P6,M,2012-09-13,NA,NA,7A6,11Z,7A6,R,2013,NA,2012,NA
6P1,F,2012-09-25,NA,NA,89K,11Z,89K,R,2013,NA,2012,NA
9P7,F,2012-10-08,NA,NA,93I,11Z,93I,R,2013,NA,2012,NA
2O2,M,2012-10-29,NA,NA,10C,11Z,10C,R,2013,NA,2012,NA
4O0,F,2012-12-07,NA,2015-11-06,31V,11Z,31V,R,2013,NA,2012,NA
4P7,F,2012-09-14,NA,2015-10-20,37V,0C7,37V,KK,2013,NA,2012,NA
0O7,M,2012-09-06,NA,2014-10-31,44J,0B8,44J,F,2013,NA,2012,NA
7P8,M,2012-09-08,NA,2014-11-18,8B0,0B8,8B0,F,2013,NA,2012,NA
8P3,F,2012-09-22,NA,NA,6C0,0B8,6C0,F,2013,NA,2012,NA
