AnimalID,DOB,Sex,BirthGroup,BehaviorMom,Last Event,LastGroup,EventDate,Status,DamGen,SireGen,BirthSeason,DOD,DateTransfer
531,2/19/1973,m,I,WE,O,O,9/1/1981,Remove,,,1973,,5/1/1984
532,2/3/1973,m,I,233,J,J,9/1/1982,Remove,,,1973,,3/5/1984
533,2/5/1973,f,I,8R,,I,,Dead,,,1973,5/10/1976,
534,1/26/1973,m,F,7Q,X,X,2/1/1979,Dead,,,1973,3/1/1980,
535,1/10/1973,m,F,P8,I,I,9/13/1989,Remove,,,1973,,2/14/1990
536,2/12/1973,m,F,EK,T,T,8/12/1987,Remove,,,1973,,1/29/1992
537,2/27/1973,m,F,OT,F,F,7/31/1989,Dead,,,1973,5/23/1992,
538,2/18/1973,m,F,WX,J,J,10/1/1982,Remove,,,1973,,2/22/1984
539,2/17/1973,m,F,W,X,X,7/25/1986,Dead,,,1973,2/1/1988,
53A,2/5/1993,m,F,N12,,F,,Remove,N12,A66,1993,,1/16/1996
53B,1/15/1993,f,S,I21,nCC,CC,1/1/1996,Remove,I21,E54,1993,,2/25/2004
53C,4/22/1994,m,F,I70,,F,,Remove,I70,,1994,,1/16/1996
53D,1/21/1995,f,R,S97,,R,,Dead,S97,I78,1995,1/4/1999,
53E,2/12/1996,f,F,L80,nPP,nPP,3/28/2019,IN CS,L80,S94,1996,,
53F,2/7/1996,m,C,I21,,C,,Remove,I21,E05,1996,,2/13/1998
53G,1/16/1997,m,F,V80,nHH,HH,2/28/1998,Remove,V80,O19,1997,,1/29/1999
53H,4/14/1997,m,R,K81,F,F,5/20/2002,Dead,K81,761,1997,12/18/2003,
53I,3/19/1998,m,F,T27,,F,,Dead,T27,X94,1998,10/26/2000,
53J,1/6/1999,m,F,I12,,F,,Remove,I12,H87,1999,,4/24/2001
53K,12/24/1998,f,R,O96,,R,,Remove,O96,T53,1999,,2/22/2001
53L,11/28/1999,m,F,R59,,F,,Remove,R59,F46,2000,,1/29/2002
53N,11/26/1999,m,F,O52,S,S,7/3/2008,Dead,O52,V79,2000,2/26/2020,
53O,12/18/2000,f,BB,Z67,,BB,,Remove,Z67,90B,2001,,2/2/2003
53P,11/14/2000,f,LL,V76,F,F,5/20/2002,Remove,V76,A87,2001,,1/22/2003
53R,11/20/2001,m,KK,O55,,KK,,Remove,O55,70C,2002,,1/21/2004
53S,12/12/2002,m,F,82A,,F,,Remove,82A,65F,2003,,2/7/2005
53T,12/2/2002,f,R,47K,,R,,Remove,47K,23E,2003,,2/2/2006
53V,1/26/2004,m,HH,V72,,HH,,Remove,V72,40C,2004,,3/8/2005
53Z,11/1/2004,f,V,30J,,V,,Dead,30J,51A,2005,10/2/2018,
540,4/10/1973,f,F,YL,,F,,Dead,,,1973,6/4/1975,
541,4/12/1973,m,F,AC,X,X,11/12/1991,Remove,,,1973,,2/24/1992
542,4/19/1973,m,F,359,nO,nO,11/1/1976,Remove,,,1973,,4/1/1984
543,4/6/1973,f,F,ZM,,F,,Dead,,,1973,3/12/1980,
544,3/10/1973,m,F,FC,I,I,9/1/1981,Remove,,,1973,,2/8/1990
545,4/8/1973,m,F,1A,J,J,4/1/1978,Dead,,,1973,9/19/1983,
546,4/10/1973,f,F,G8,O,O,9/1/1977,Remove,,,1973,,5/1/1984
547,2/28/1973,m,F,350,I,I,9/1/1981,Remove,,,1973,,2/12/1990
548,2/6/1973,m,F,M7,F,F,8/26/1991,Dead,,,1973,12/12/1995,
549,3/5/1973,m,F,310,L,L,9/28/1988,Remove,,,1973,,3/10/1992
54A,2/12/1993,m,R,H45,nII,nII,8/24/1999,Remove,H45,I37,1993,,1/23/2002
54B,12/16/1992,f,R,S96,,R,,Dead,S96,E05,1993,3/12/2010,
54C,12/31/1993,m,F,O55,V,V,5/3/2004,Dead,O55,L70,1994,6/27/2005,
54D,12/26/1994,f,F,R59,HH,HH,5/4/2007,Dead,R59,,1995,4/27/2011,
54E,1/29/1996,m,F,J29,,F,,Remove,J29,D11,1996,,1/27/1998
54F,2/19/1996,m,CC,T86,S,S,4/15/2008,Remove,T86,O34,1996,,12/23/2008
54G,3/5/1997,m,F,I50,R,R,5/7/2003,Dead,I50,L22,1997,11/16/2003,
54H,12/15/1996,m,F,V78,F,F,5/1/1998,Remove,V78,L70,1997,,2/12/1999
54I,1/4/1998,f,F,00B,L,L,9/1/2000,Remove,00B,51A,1998,,1/17/2002
54J,12/4/1998,m,F,42B,,F,,Remove,42B,S76,1999,,2/22/2001
54K,12/27/1998,f,R,S54,,R,,Remove,S54,Z71,1999,,2/22/2001
54L,12/1/1999,f,B,13D,,B,,Remove,13D,X61,2000,,1/30/2002
54N,2/22/2000,f,R,C12,,R,,IN CS,C12,L83,2000,,
54O,11/15/2000,f,BB,41C,,BB,,Remove,41C,V29,2001,,1/30/2003
54P,11/26/2000,f,F,V58,,F,,Remove,V58,V79,2001,,1/30/2003
54R,12/16/2001,f,KK,45F,,KK,,Remove,45F,K14,2002,,1/21/2004
54S,1/14/2003,f,F,K00,,F,,Remove,K00,85B,2003,,2/9/2005
54T,12/7/2002,f,KK,Z51,,KK,,Remove,Z51,70D,2003,,2/10/2005
54V,1/2/2004,m,R,77G,,R,,Dead,77G,O15,2004,4/19/2012,
54Z,11/10/2004,m,F,79C,,F,,Remove,79C,07D,2005,,3/7/2006
550,2/24/1973,m,F,N2,J,J,4/1/1977,Dead,,,1973,9/1/1977,
551,3/14/1973,f,J,7H,,J,,Remove,,,1973,,3/5/1984
552,4/21/1973,m,J,327,F,F,9/8/1987,Dead,,,1973,8/30/1988,
553,4/12/1973,f,J,XJ,,J,,Remove,,,1973,,3/1/1984
554,4/17/1973,f,J,375,,J,,Remove,,,1973,,3/21/1984
555,2/22/1973,f,J,9H,,J,,Remove,,,1973,,3/12/1984
556,3/5/1973,m,J,Z1,I,I,9/1/1983,Remove,,,1973,,2/21/1990
557,3/14/1973,m,J,A6,L,L,9/1/1979,Dead,,,1973,10/8/1979,
558,2/8/1973,f,I,NU,,I,,Dead,,,1973,12/15/1981,
559,2/28/1973,f,I,263,,I,,Dead,,,1973,5/15/1974,
55A,1/2/1993,f,W,G43,HH,HH,12/1/2000,Dead,G43,E54,1993,7/23/2012,
55B,2/4/1993,m,F,B04,,F,,Remove,B04,J26,1993,,1/11/1996
55C,1/29/1994,f,F,S59,,F,,Remove,S59,N07,1994,,1/30/1996
55D,1/30/1995,f,F,O69,,F,,Remove,O69,,1995,,1/24/1997
55E,12/24/1995,m,F,O56,,F,,Remove,O56,D11,1996,,1/22/1998
55F,1/12/1996,f,CC,S11,CC,CC,4/17/1998,Remove,S11,O49,1996,,1/22/2004
55G,1/19/1997,f,F,H74,,F,,Remove,H74,J21,1997,,2/5/1999
55H,12/21/1996,f,F,B75,F,F,5/22/2002,Remove,B75,V79,1997,,3/4/2010
55I,1/12/1998,m,F,K11,,F,,Remove,K11,X94,1998,,4/20/2001
55J,11/14/1998,f,F,65A,KK,KK,9/1/2000,Dead,65A,V79,1999,7/3/2017,
55K,12/11/1998,f,R,X91,,R,,Remove,X91,X61,1999,,5/4/2001
55L,1/19/2000,m,B,Z67,,B,,Remove,Z67,V83,2000,,2/6/2002
55N,11/20/1999,m,F,34B,nKK,KK,6/7/2000,Remove,34B,56C,2000,,1/23/2002
55O,1/17/2001,f,BB,11C,,BB,,Remove,11C,90B,2001,,2/12/2003
55P,12/2/2000,f,F,14C,,F,,Remove,14C,50C,2001,,1/28/2003
55R,11/8/2001,f,HH,55A,,HH,,Remove,55A,X61,2002,,10/27/2016
55S,12/30/2002,m,F,21C,,F,,Remove,21C,60E,2003,,2/1/2005
55T,11/28/2002,m,R,X83,,R,,Remove,X83,12E,2003,,1/27/2010
55V,12/7/2003,f,F,J92,,F,,IN CS,J92,90B,2004,,
55Z,10/1/2004,m,F,21K,HH,HH,4/12/2007,Dead,21K,86F,2005,6/11/2008,
560,3/5/1973,m,J,TN,L,L,9/1/1976,Dead,,,1973,1/23/1978,
561,3/30/1973,m,J,9K,O,O,10/1/1978,Remove,,,1973,,4/1/1984
562,3/22/1973,f,J,8K,,J,,Remove,,,1973,,3/7/1984
563,1/22/1973,f,J,Z4,,J,,Remove,,,1973,,2/21/1984
564,3/30/1973,m,J,LA,L,L,11/1/1980,Dead,,,1973,11/20/1987,
565,3/6/1973,f,J,WF,,J,,Remove,,,1973,,2/29/1984
566,2/28/1973,m,J,240,nJ,nJ,7/1/1974,Dead,,,1973,4/24/1978,
567,3/30/1973,f,L,258,,L,,Dead,,,1973,9/20/1977,
568,2/23/1973,m,L,DT,Q,Q,9/4/1986,Dead,,,1973,7/11/1991,
569,3/12/1973,m,L,S,I,I,9/1/1983,Dead,,,1973,9/9/1983,
56A,2/10/1993,f,F,C87,nOO,OO,3/2/2012,Dead,C87,A66,1993,9/14/2012,
56B,4/17/1993,m,R,B60,,R,,Remove,B60,E05,1993,,1/17/1996
56C,1/3/1994,m,F,F25,JJ,JJ,11/27/2001,Remove,F25,,1994,,2/28/2002
56D,3/6/1995,f,F,N13,F,F,11/10/2000,Remove,N13,O81,1995,,1/2/2002
56E,2/4/1996,f,F,C26,,F,,Dead,C26,S94,1996,9/11/2016,
56F,2/1/1996,m,BB,V99,,BB,,Remove,V99,632,1996,,3/12/2004
56G,1/20/1997,f,F,X97,,F,,Remove,X97,R70,1997,,2/5/1999
56H,1/29/1997,f,F,O75,,F,,Remove,O75,V79,1997,,2/25/1999
56I,1/21/1998,f,F,X90,,F,,Dead,X90,H87,1998,,
56J,2/27/1999,m,F,I65,,F,,Dead,I65,D71,1999,7/1/2001,
56K,1/8/1999,m,S,46B,KK,KK,11/9/2004,Remove,46B,X48,1999,,12/12/2018
56L,2/17/2000,m,B,V99,,B,,Remove,V99,E54,2000,,1/17/2002
56N,2/29/2000,m,J,Z86,,J,,Remove,Z86,Z90,2000,,3/1/2002
56O,12/13/2000,f,KK,37D,,KK,,Dead,37D,T88,2001,7/13/2004,
56P,12/1/2000,m,F,Z15,,F,,Dead,Z15,00A,2001,7/11/2001,
56R,12/4/2001,f,HH,V80,,HH,,Remove,V80,43A,2002,,11/15/2016
56S,1/13/2003,f,F,R59,,F,,Remove,R59,10D,2003,,2/7/2005
56T,11/9/2002,m,R,91A,,R,,Dead,91A,88C,2003,3/3/2004,
56V,10/13/2003,f,F,44J,,F,,Remove,44J,65F,2004,,2/2/2006
56Z,11/9/2004,f,F,K04,,F,,Remove,K04,60H,2005,,3/7/2006
570,2/20/1973,m,L,TV,J,J,8/1/1978,Remove,,,1973,,2/27/1984
571,3/26/1973,f,F,JI,nM,nM,8/1/1973,Remove,,,1973,,1/16/1984
572,3/14/1973,f,L,U5,nV,V,12/31/1991,Dead,,,1973,3/4/1993,
573,3/4/1974,f,F,FC,,F,,Dead,,,1974,4/3/1995,
574,3/12/1974,m,F,N2,J,J,9/1/1978,Dead,,,1974,10/6/1980,
575,3/18/1974,m,F,350,L,L,9/1/1982,Dead,,,1974,2/19/1991,
576,2/25/1974,f,F,OS,,F,,Dead,,,1974,4/30/1983,
577,1/29/1974,f,F,397,,F,,Dead,,,1974,3/13/2002,
578,3/10/1974,f,F,1A,,F,,Dead,,,1974,11/22/1976,
579,1/25/1974,m,F,7L,,F,,Dead,,,1974,10/17/1975,
57A,1/28/1993,f,F,R78,,F,,Remove,R78,983,1993,,1/23/2002
57B,4/22/1994,m,V,483,,V,,Dead,,,1994,3/13/1995,
57C,12/22/1993,f,F,R64,,F,,Dead,,,1994,8/22/1995,
57D,3/15/1995,m,F,B75,R,R,7/1/2005,Dead,B75,O34,1995,7/1/2011,
57E,2/25/1996,m,F,O87,,F,,Remove,O87,L64,1996,,1/28/1998
57F,1/18/1996,m,V,L49,F,F,3/7/2014,Dead,L49,C56,1996,8/5/2015,
57G,1/23/1997,m,F,R79,,F,,Remove,R79,Z01,1997,,2/5/1999
57H,2/22/1997,f,F,699,,F,,Dead,699,J26,1997,1/25/2017,
57I,12/1/1997,f,F,O55,nKK,KK,6/7/2000,Remove,O55,X76,1998,,1/23/2001
57J,12/4/1998,f,F,R78,,F,,Remove,R78,T57,1999,,1/17/2001
57K,12/20/1998,f,G,51B,,G,,Dead,51B,C99,1999,11/15/1999,
57L,12/2/1999,m,B,37B,,B,,Remove,37B,J21,2000,,1/23/2002
57N,12/8/1999,m,R,31A,,R,,Remove,31A,O81,2000,,2/6/2002
57O,12/5/2000,f,BB,B10,,BB,,Remove,B10,49A,2001,,1/23/2003
57P,12/17/2000,f,F,55H,,F,,Remove,55H,K14,2001,,3/5/2003
57R,11/27/2001,f,HH,V72,,HH,,Remove,V72,O34,2002,,2/13/2004
57S,10/24/2002,f,F,48B,,F,,Remove,48B,51A,2003,,2/7/2005
57T,11/5/2002,f,S,81I,,S,,Dead,81I,21B,2003,8/31/2014,
57V,11/4/2003,f,F,39B,,F,,Remove,39B,65F,2004,,3/7/2006
57Z,12/6/2004,f,F,68J,,F,,Remove,68J,57F,2005,,1/31/2007
580,4/6/1974,m,F,FB,,F,,Dead,,,1974,9/2/1991,
581,1/27/1974,m,I,262,,I,,Dead,,,1974,9/22/1975,
582,5/16/1974,m,I,NU,O,O,12/1/1977,Remove,,,1974,,5/1/1984
583,3/18/1974,m,I,CS,M,M,9/1/1981,Remove,,,1974,,1/16/1984
584,3/7/1974,f,I,317,,I,,Remove,,,1974,,2/21/1990
585,2/23/1974,f,I,234,,I,,Remove,,,1974,,2/6/1990
586,2/13/1974,m,I,TO,J,J,9/1/1982,Remove,,,1974,,2/21/1984
587,3/25/1974,f,I,443,T,T,9/8/1987,Remove,,,1974,,1/27/1992
588,3/3/1974,m,I,233,J,J,10/1/1978,Remove,,,1974,,2/21/1984
589,4/16/1974,f,I,348,,I,,Dead,,,1974,8/23/1978,
58A,1/17/1993,m,F,N05,,F,,Remove,N05,C78,1993,,1/24/1996
58B,3/4/1994,m,F,E66,,F,,Dead,E66,C56,1994,1/16/1997,
58C,1/16/1994,f,F,F19,,F,,Remove,,L57,1994,,1/11/1996
58D,2/21/1995,m,F,R68,,F,,Remove,R68,O81,1995,,1/29/1997
58E,3/10/1996,m,F,X70,,F,,Remove,X20,N46,1996,,2/9/1998
58F,12/6/1995,f,S,N16,,S,,Remove,N16,E05,1996,,1/21/1998
58G,1/21/1997,f,F,04A,,F,,Remove,04A,K01,1997,,2/3/1999
58H,1/14/1997,f,F,03B,nKK,KK,6/7/2000,Dead,03B,V79,1997,6/5/2007,
58I,11/21/1997,f,F,S59,,F,,Remove,S59,S77,1998,,1/23/2002
58J,12/6/1998,m,F,Z07,,F,,Remove,Z07,S77,1999,,4/24/2001
58K,12/26/1998,m,R,V44,,R,,Remove,V44,T53,1999,,2/22/2001
58L,1/6/2000,m,F,R64,,F,,Remove,R64,51A,2000,,1/23/2002
58N,1/14/2000,f,F,L80,nKK,KK,6/7/2000,Dead,L80,V95,2000,3/8/2010,
58O,12/25/2000,m,BB,37B,,BB,,Remove,37B,V29,2001,,1/23/2003
58P,3/20/2001,m,V,13H,R,R,5/18/2009,Dead,13H,I85,2001,8/13/2009,
58R,1/10/2002,m,KK,02G,X,X,4/8/2011,Dead,02G,42F,2002,5/4/2011,
58S,10/31/2002,m,F,H71,,F,,REMOVE,H71,10D,2003,,2/2/2005
58T,11/28/2002,f,S,O35,,S,,Remove,O35,28B,2003,,3/10/2005
58V,11/6/2003,f,F,48B,,F,,Remove,48B,65F,2004,,2/7/2006
58Z,11/24/2004,f,F,89C,,F,,Remove,89C,86D,2005,,3/7/2006
590,3/9/1974,f,L,TV,,L,,Dead,,,1974,1/24/1978,
591,3/15/1974,m,L,280,J,J,10/1/1983,Remove,,,1974,,2/27/1984
592,2/4/1974,m,L,283,,L,,Dead,,,1974,8/29/1975,
593,2/13/1974,m,L,3J,M,M,9/1/1978,Dead,,,1974,9/3/1982,
594,2/16/1974,m,L,259,Q,Q,8/6/1992,Remove,,,1974,,1/20/1994
595,3/4/1974,f,L,294,,L,,Dead,,,1974,8/23/1976,
596,3/14/1974,m,M,WX,I,I,1/1/1978,Dead,,,1974,8/30/1983,
597,1/19/1974,m,M,8J,L,L,9/1/1977,Dead,,,1974,1/24/1978,
598,2/15/1974,m,M,OT,I,I,1/1/1982,Dead,,,1974,6/20/1983,
599,2/14/1974,m,M,293,I,I,10/1/1978,Dead,,,1974,8/6/1984,
59A,11/29/1992,f,F,J97,,F,,IN CS,,658,1993,,
59B,2/20/1994,m,F,B75,HH,HH,5/23/2002,Dead,B75,,1994,12/19/2003,
59C,2/20/1994,m,F,699,,F,,Remove,699,,1994,,1/11/1996
59D,2/8/1995,m,F,J89,,F,,Remove,J89,L22,1995,,1/24/1997
59E,1/22/1996,m,F,X20,,F,,Remove,X70,S94,1996,,1/30/1998
59F,2/15/1996,f,R,X91,R,R,5/20/2002,Dead,X91,J47,1996,3/26/2010,
59G,2/9/1997,m,F,V72,BB,BB,5/9/2003,Remove,V72,K42,1997,,3/10/2004
59H,1/5/1997,f,F,99A,,F,,Remove,99A,D78,1997,,1/21/1999
59I,1/23/1998,m,F,O43,nLL,nLL,7/1/2000,Remove,O43,R70,1998,,4/5/2001
59J,12/18/1998,m,F,S16,,F,,Remove,S16,O08,1999,,1/23/2001
59K,12/6/1998,f,R,32A,,R,,Dead,32A,91B,1999,12/19/2002,
59L,3/2/2000,m,C,K80,,C,,Remove,K80,49A,2000,,1/23/2002
59N,12/26/1999,m,C,55F,,C,,Remove,55F,E54,2000,,1/17/2002
59O,11/24/2000,m,BB,J01,,BB,,Remove,J01,45A,2001,,1/24/2003
59P,1/1/2001,f,F,87D,,F,,Remove,87D,12E,2001,,1/22/2003
59R,11/24/2001,m,KK,21G,,KK,,Remove,21G,G62,2002,,1/23/2004
59S,1/20/2003,m,F,01B,,F,,Remove,01B,60E,2003,,2/10/2005
59T,12/10/2002,f,R,77G,,R,,Remove,77G,12E,2003,,2/23/2006
59V,3/7/2004,m,F,68J,,F,,Remove,68J,66F,2004,,3/8/2005
59Z,12/21/2004,f,F,R65,,F,,Remove,R65,V45,2005,,3/7/2006
5A,4/6/1967,f,C,K5,,C,,Remove,,,1967,,12/16/1968
5A0,11/30/2004,f,S,84N,,S,,Dead,84N,Z46,2005,8/8/2016,
5A1,11/21/2004,f,S,I56,,S,,Remove,I56,L34,2005,,11/13/2019
5A2,11/2/2004,f,F,46F,,F,,Remove,46F,09K,2005,,1/31/2007
5A3,9/18/2004,f,F,43I,,F,,Remove,43I,65F,2005,,3/7/2006
5A4,11/9/2004,f,F,82A,,F,,Remove,82A,57F,2005,,3/7/2006
5A5,12/16/2004,f,F,K00,,F,,Remove,K00,14A,2005,,3/17/2006
5A6,12/12/2004,f,F,Z14,,F,,Remove,Z14,57F,2005,,3/7/2006
5A7,10/24/2004,f,F,56A,,F,,Remove,56A,10D,2005,,3/16/2006
5A8,10/27/2004,m,F,86C,,F,,Remove,86C,86F,2005,,3/16/2006
5A9,10/20/2004,f,F,17C,,F,,Remove,17C,57F,2005,,1/31/2007
5B,3/9/1967,m,C,YP,,C,,Remove,,,1967,,12/2/1968
5B0,12/23/2005,m,S,81I,V,V,1/28/2016,IN CS,81I,57D,2006,,
5B1,1/12/2006,m,R,30D,,R,,Remove,30D,16P,2006,,2/13/2007
5B2,12/3/2005,m,R,07L,R,R,5/2/2018,IN CS,07L,O15,2006,,
5B3,10/30/2005,f,HH,S70,,HH,,Dead,S70,43H,2006,3/11/2008,
5B4,10/18/2005,f,HH,55A,,HH,,Dead,55A,02F,2006,2/22/2016,
5B5,11/17/2005,m,HH,81B,,HH,,Remove,81B,57F,2006,,3/1/2007
5B6,10/10/2005,f,HH,22H,,HH,,Remove,76H,70C,2006,,12/7/2016
5B7,2/22/2006,m,HH,55R,nMM,MM,9/1/2011,Dead,55R,40C,2006,8/28/2018,
5B8,11/2/2005,m,HH,66I,,HH,,Remove,66I,27J,2006,,2/21/2007
5B9,10/31/2005,m,HH,35O,V,V,5/10/2010,Dead,35O,42F,2006,6/4/2010,
5C,3/23/1967,f,C,NF,,C,,Remove,,,1967,,12/9/1968
5C0,11/7/2005,f,F,43F,,F,,IN CS,43F,08N,2006,,
5C1,11/12/2005,m,R,87F,,R,,Remove,87F,13I,2006,,1/22/2010
5C2,10/30/2005,f,R,74B,,R,,Dead,74B,X48,2006,10/29/2012,
5C3,11/18/2005,m,R,X34,KK,KK,4/4/2011,Dead,X34,75H,2006,4/23/2016,
5C4,11/3/2005,f,R,38P,,R,,IN CS,38P,50B,2006,,
5C5,3/7/2006,m,R,K28,,R,,Remove,K28,Z71,2006,,3/1/2007
5C6,11/21/2005,f,V,31L,,V,,Dead,31L,Z46,2006,5/1/2018,
5C7,12/23/2005,m,KK,48J,,KK,,Remove,48J,84J,2006,,3/13/2007
5C8,12/17/2005,f,KK,93O,,KK,,Remove,93O,T88,2006,,3/13/2007
5C9,11/17/2005,f,F,03J,,F,,Remove,03J,15N,2006,,3/8/2007
5D,2/24/1967,m,J,031,L,L,10/1/1981,Dead,,,1967,8/23/1983,
5D0,10/21/2006,f,HH,76H,,HH,,Remove,76H,15N,2007,,2/3/2009
5D1,9/24/2006,m,F,R59,R,R,2/17/2016,IN CS,R59,15N,2007,,
5D2,10/5/2006,m,HH,16S,F,F,3/15/2012,Dead,16S,15N,2007,6/15/2013,
5D3,9/23/2006,m,HH,36O,,HH,,Remove,36O,27E,2007,,1/26/2009
5D4,10/8/2006,f,HH,77S,,HH,,Dead,77S,08O,2007,7/3/2013,
5D5,10/15/2006,f,HH,73C,,HH,,Remove,73C,27E,2007,,1/26/2009
5D6,12/22/2006,f,F,57H,,F,,Remove,57H,08N,2007,,2/12/2009
5D7,10/6/2006,m,F,61J,,F,,Remove,61J,08N,2007,,1/21/2009
5D8,1/7/2007,m,F,43J,,F,,Remove,43J,10D,2007,,1/21/2009
5D9,10/24/2006,f,F,X17,nMM,MM,9/1/2011,IN CS,X17,02F,2007,,
5E,3/17/1967,f,C,UM,,C,,Remove,,,1967,,2/4/1969
5E0,10/17/2007,m,V,81E,,V,,Remove,81E,12E,2008,,1/28/2009
5E1,9/14/2007,m,F,90D,R,R,2/23/2016,IN CS,90D,36S,2008,,
5E2,9/26/2007,m,F,44J,,F,,Remove,44J,43P,2008,,2/10/2009
5E3,10/8/2007,m,V,48S,,V,,Dead,48S,89N,2008,1/17/2014,
5E4,12/2/2007,m,V,98J,S,S,2/16/2017,IN CS,98J,72O,2008,,
5E5,10/1/2007,m,F,32S,,F,,Remove,32S,64K,2008,,1/28/2011
5E6,10/1/2007,m,F,78T,S,S,12/20/2017,Dead,78T,85B,2008,5/18/2019,
5E7,9/2/2007,f,F,34N,,F,,Remove,34N,43P,2008,,2/3/2009
5E8,1/15/2008,f,V,78I,,V,,IN CS,78I,60L,2008,,
5E9,9/21/2007,f,F,14L,,F,,Remove,K04,02F,2008,,2/3/2009
5F0,11/15/2007,m,R,07L,,R,,Remove,07L,13I,2008,,2/10/2009
5F1,12/7/2007,m,KK,53E,,KK,,Remove,53E,94H,2008,,2/18/2009
5F2,12/17/2007,m,F,61A,,F,,Remove,61A,10D,2008,,2/10/2009
5F3,10/19/2007,f,R,54B,,R,,Remove,54B,99L,2008,,3/3/2009
5F4,9/23/2007,m,R,35F,,R,,Remove,35F,03N,2008,,2/18/2009
5F5,10/28/2007,f,KK,02G,,KK,,Remove,23V,40N,2008,,2/5/2009
5F6,11/1/2007,m,R,20R,,R,,Remove,20R,12O,2008,,2/11/2009
5F7,10/27/2007,f,R,31V,,R,,Dead,31V,42F,2008,4/23/2018,
5F8,11/7/2007,f,R,89K,,R,,Dead,89K,83L,2008,2/5/2009,
5F9,10/5/2007,f,F,71J,,F,,Remove,71J,64K,2008,,2/26/2009
5G,4/11/1967,f,E,128,,E,,Remove,,,1967,,1/12/1971
5G0,11/2/2008,f,HH,22H,,HH,,Remove,22H,68N,2009,,2/18/2010
5G1,11/13/2008,f,F,V36,,F,,Remove,V36,29F,2009,,2/24/2010
5G2,10/10/2008,m,F,60P,R,R,6/15/2012,IN CS,60P,L83,2009,,
5G3,9/10/2008,m,HH,34Z,F,F,10/17/2013,IN CS,34Z,93R,2009,,
5G4,1/3/2009,m,F,61J,,F,,Remove,61J,T53,2009,,1/25/2011
5G5,10/13/2008,m,F,X97,,F,,Remove,X97,02R,2009,,2/12/2009
5G6,11/23/2008,m,R,93I,,R,,Remove,93I,50T,2009,,2/18/2010
5G7,10/15/2008,m,KK,25P,F,F,2/26/2016,Dead,25P,94O,2009,2/20/2018,
5G8,9/11/2008,m,S,82V,KK,KK,4/8/2013,Dead,82V,26P,2009,4/25/2013,
5G9,9/21/2008,f,F,99I,F,F,3/6/2014,IN CS,99I,25R,2009,,
5H,3/10/1967,m,C,KK,,C,,Remove,,,1967,,12/16/1968
5H0,10/3/2008,f,S,89L,,S,,Remove,89L,53N,2009,,2/23/2010
5H1,9/23/2008,m,S,5A0,F,F,4/20/2017,IN CS,5A0,58P,2009,,
5H2,8/26/2008,f,S,51R,,S,,Remove,51R,22O,2009,,2/23/2010
5H3,10/7/2008,m,KK,45F,,KK,,Remove,45F,94O,2009,,2/19/2010
5H4,9/10/2008,f,KK,21V,,KK,,Dead,21V,02R,2009,2/26/2019,
5H5,10/9/2008,m,KK,76J,,KK,,Remove,76J,27N,2009,,2/19/2010
5H6,11/4/2008,f,S,5A1,,S,,Remove,5A1,16R,2009,,11/14/2019
5H7,10/5/2008,m,F,2A5,HH,HH,2/25/2016,Remove,2A5,36S,2009,,12/9/2016
5H8,9/28/2008,f,F,17C,,F,,Remove,17C,07D,2009,,2/16/2012
5H9,11/13/2008,m,F,V37,MM,MM,6/1/2013,IN CS,V37,07D,2009,,
5I,2/21/1967,m,C,XB,,C,,Remove,,,1967,,1/14/1969
5I0,9/24/2009,m,HH,6C5,R,R,2/22/2016,Dead,6C5,46Z,2010,5/8/2017,
5I1,10/27/2009,m,HH,62S,,HH,,Dead,62S,18Z,2010,12/31/2016,
5I2,9/22/2009,f,HH,6B4,,HH,,Remove,,06O,2010,,2/3/2012
5I3,10/29/2009,m,HH,56R,nPP,nPP,3/28/2019,IN CS,56R,06O,2010,,
5I4,10/31/2009,f,HH,65Z,,HH,,Remove,65Z,68N,2010,,2/7/2012
5I5,9/20/2009,m,HH,30O,KK,KK,2/15/2018,Remove,30O,36S,2010,,11/28/2018
5I6,9/5/2009,f,HH,94S,,HH,,Remove,94S,23T,2010,,1/24/2012
5I7,10/16/2009,m,HH,55A,,HH,,Remove,55A,93R,2010,,2/1/2011
5I8,10/25/2009,f,HH,73C,,HH,,Remove,73C,68N,2010,,2/1/2011
5I9,10/26/2009,f,HH,2C7,,HH,,Remove,2C7,88T,2010,,12/8/2016
5J,3/10/1967,m,H,HT,F,F,4/10/1972,Remove,,,1967,,7/20/1972
5J0,9/1/2009,m,F,57H,,F,,Remove,57H,43P,2010,,2/4/2011
5J1,9/24/2009,m,F,4C2,V,V,4/27/2016,Dead,4C2,23T,2010,8/25/2018,
5J2,11/6/2009,m,R,4A5,,R,,Remove,4A5,11Z,2010,,2/1/2011
5J3,10/16/2009,m,R,85V,KK,KK,2/17/2016,Remove,85V,91P,2010,,12/12/2018
5J4,9/29/2009,m,F,Z08,,F,,Dead,Z08,02F,2010,10/18/2017,
5J5,1/10/2010,m,HH,V72,R,R,1/28/2020,IN CS,V72,02R,2010,,
5J6,11/2/2009,f,HH,3A4,,HH,,Remove,3A4,89S,2010,,12/13/2016
5J7,11/4/2009,m,F,64D,V,V,3/27/2018,IN CS,64D,31I,2010,,
5J8,9/5/2009,f,HH,3A9,,HH,,Remove,3A9,93R,2010,,2/8/2012
5J9,9/6/2009,f,F,2A2,,F,,Remove,2A2,43P,2010,,1/31/2012
5K,7/1/1967,m,A,090,,A,,Dead,,,1967,3/24/1969,
